mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.05178685188293457,0.006085764245410758,0.00725252628326416,0.002510121222022404,1.0,sigmoid,0.01,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.6931818181818182,0.3409090909090909,0.6136363636363636,0.45454545454545453,0.5113636363636364,0.4659090909090909,0.7272727272727273,0.4772727272727273,0.4772727272727273,0.625,0.5386363636363637,0.11501437208072725,51
0.04214944839477539,0.004612845688483761,0.007448339462280273,0.004452614752679874,1.0,sigmoid,0.1,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.5568181818181818,0.6363636363636364,0.5,0.5227272727272727,0.4318181818181818,0.4431818181818182,0.5340909090909091,0.2840909090909091,0.23863636363636365,0.5681818181818182,0.47159090909090906,0.11953443606324779,70
0.05170924663543701,0.008874198433504232,0.005840945243835449,0.0015754603662801354,1.0,sigmoid,scale,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.4318181818181818,0.32954545454545453,0.3409090909090909,0.45454545454545453,0.4772727272727273,0.75,0.42045454545454547,0.4318181818181818,0.4659090909090909,0.5568181818181818,0.46590909090909094,0.11306675421666135,71
0.05559229850769043,0.003962250954815334,0.0067921638488769535,0.0009705305143414378,1.0,sigmoid,0.01,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.6704545454545454,0.36363636363636365,0.5113636363636364,0.5568181818181818,0.5568181818181818,0.4431818181818182,0.7386363636363636,0.4772727272727273,0.4772727272727273,0.5454545454545454,0.5340909090909092,0.10290210384247064,53
0.044432568550109866,0.007309578046052057,0.0069086551666259766,0.003459971835701842,1.0,sigmoid,0.1,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.5113636363636364,0.32954545454545453,0.5,0.45454545454545453,0.4659090909090909,0.7272727272727273,0.42045454545454547,0.42045454545454547,0.5681818181818182,0.6590909090909091,0.5056818181818181,0.11240813512809118,62
0.03817992210388184,0.010939774781080333,0.005612707138061524,0.0018224995125393053,10.0,sigmoid,scale,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.5227272727272727,0.5909090909090909,0.5340909090909091,0.5681818181818182,0.4090909090909091,0.4318181818181818,0.4431818181818182,0.29545454545454547,0.20454545454545456,0.5681818181818182,0.45681818181818185,0.12077572959624022,72
0.0583606481552124,0.012527523537699335,0.007616996765136719,0.0018918258194131016,10.0,sigmoid,0.01,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.6477272727272727,0.5,0.7386363636363636,0.5681818181818182,0.48863636363636365,0.38636363636363635,0.7159090909090909,0.36363636363636365,0.4090909090909091,0.6931818181818182,0.5511363636363636,0.13457635548098876,47
0.04236876964569092,0.00896248870811721,0.005150628089904785,0.0016571401779232333,10.0,sigmoid,0.1,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.5113636363636364,0.6136363636363636,0.5,0.4659090909090909,0.4318181818181818,0.45454545454545453,0.5454545454545454,0.26136363636363635,0.2159090909090909,0.5568181818181818,0.4556818181818182,0.1200948746850582,73
0.04894134998321533,0.00684225074662819,0.00599358081817627,0.0018074839347429427,10.0,sigmoid,scale,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.4772727272727273,0.5,0.5,0.45454545454545453,0.5795454545454546,0.7386363636363636,0.4318181818181818,0.4431818181818182,0.5340909090909091,0.7045454545454546,0.5363636363636364,0.10174104220726998,52
0.05768454074859619,0.008800525845245176,0.005655360221862793,0.0015435608512220846,10.0,sigmoid,0.01,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.42045454545454547,0.5113636363636364,0.375,0.625,0.5909090909090909,0.23863636363636365,0.38636363636363635,0.6136363636363636,0.5340909090909091,0.6931818181818182,0.4988636363636364,0.1336326916626008,66
0.043470907211303714,0.00949799280196266,0.005171012878417969,0.002855262002364607,10.0,sigmoid,0.1,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.4659090909090909,0.42045454545454547,0.5,0.4772727272727273,0.4659090909090909,0.7272727272727273,0.4318181818181818,0.42045454545454547,0.5454545454545454,0.6931818181818182,0.5147727272727274,0.10440331246130347,58
