mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.031870579719543456,0.004200071244950809,0.003715777397155762,0.0005694918148965022,12,1.0,poly,scale,0.0,3.0,"{'selector__k': 12, 'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.44642857142857145,0.4732142857142857,0.6071428571428571,0.49107142857142855,0.3125,0.5178571428571429,0.44642857142857145,0.44642857142857145,0.45535714285714285,0.5535714285714286,0.4750000000000001,0.07414478390009534,126
0.036818075180053714,0.007628582162969462,0.0036078453063964843,0.0049194869959125545,15,0.1,linear,,,,"{'selector__k': 15, 'svm__C': 0.1, 'svm__kernel': 'linear'}",0.42857142857142855,0.49107142857142855,0.5178571428571429,0.5267857142857143,0.30357142857142855,0.5357142857142857,0.5803571428571429,0.48214285714285715,0.4017857142857143,0.48214285714285715,0.475,0.07521228460233105,127
0.03221879005432129,0.005823276544537835,0.013581323623657226,0.005641788003290475,10,0.1,rbf,0.1,,,"{'selector__k': 10, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.5267857142857143,0.5089285714285714,0.5,0.4732142857142857,0.29464285714285715,0.5267857142857143,0.5803571428571429,0.4642857142857143,0.36607142857142855,0.5,0.4741071428571429,0.07960461125244606,128
0.037852692604064944,0.008005888754073426,0.006625843048095703,0.007615783691855039,10,0.1,rbf,scale,,,"{'selector__k': 10, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.5267857142857143,0.5089285714285714,0.5,0.4732142857142857,0.29464285714285715,0.5267857142857143,0.5803571428571429,0.4642857142857143,0.36607142857142855,0.5,0.4741071428571429,0.07960461125244606,128
0.02859022617340088,0.00427030505961653,0.0028618335723876952,0.0010653242736613244,10,0.1,poly,scale,1.0,3.0,"{'selector__k': 10, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4375,0.4732142857142857,0.48214285714285715,0.5625,0.30357142857142855,0.5535714285714286,0.5178571428571429,0.4732142857142857,0.3392857142857143,0.5892857142857143,0.47321428571428575,0.08829810939340083,130
0.037360548973083496,0.0071359690967884495,0.006367111206054687,0.007798530272947748,8,10.0,rbf,0.01,,,"{'selector__k': 8, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.4642857142857143,0.48214285714285715,0.5178571428571429,0.5089285714285714,0.30357142857142855,0.5357142857142857,0.5535714285714286,0.4642857142857143,0.3482142857142857,0.5446428571428571,0.47232142857142856,0.07960461125244606,131
0.032916927337646486,0.0076658273245376754,0.004301738739013672,0.004473290428707905,15,1.0,poly,scale,1.0,2.0,"{'selector__k': 15, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4642857142857143,0.45535714285714285,0.48214285714285715,0.4107142857142857,0.3392857142857143,0.5446428571428571,0.5625,0.4732142857142857,0.41964285714285715,0.5714285714285714,0.47232142857142845,0.06921226777244104,132
0.028630685806274415,0.005135937445053115,0.002122783660888672,0.0018436622827065232,6,1.0,poly,scale,1.0,2.0,"{'selector__k': 6, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.48214285714285715,0.5,0.4732142857142857,0.49107142857142855,0.30357142857142855,0.5267857142857143,0.5714285714285714,0.4642857142857143,0.4017857142857143,0.49107142857142855,0.47053571428571433,0.0691661800245154,133
0.028099775314331055,0.005680286347312263,0.002963757514953613,0.0015739727910777834,12,0.1,poly,scale,1.0,3.0,"{'selector__k': 12, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.4732142857142857,0.4642857142857143,0.5,0.5178571428571429,0.3125,0.5357142857142857,0.5,0.4732142857142857,0.39285714285714285,0.5267857142857143,0.4696428571428572,0.06514798695340965,134
0.033774304389953616,0.0030639281617582223,0.006067204475402832,0.006887927885598442,8,1.0,rbf,0.1,,,"{'selector__k': 8, 'svm__C': 1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.45535714285714285,0.4642857142857143,0.4732142857142857,0.4375,0.32142857142857145,0.5,0.6160714285714286,0.5,0.38392857142857145,0.5446428571428571,0.46964285714285714,0.07713789666591134,135
0.069710111618042,0.01913499268151211,0.017846965789794923,0.005390020959567439,15,10.0,rbf,0.01,,,"{'selector__k': 15, 'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.48214285714285715,0.4375,0.5089285714285714,0.5178571428571429,0.30357142857142855,0.5446428571428571,0.4732142857142857,0.4642857142857143,0.4375,0.5089285714285714,0.46785714285714286,0.063912607743476,136
0.029134225845336915,0.003035130539115698,0.0035883426666259766,0.000586816440016789,10,1.0,poly,scale,0.0,3.0,"{'selector__k': 10, 'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.44642857142857145,0.4642857142857143,0.5714285714285714,0.4732142857142857,0.3125,0.4732142857142857,0.4642857142857143,0.45535714285714285,0.4107142857142857,0.5803571428571429,0.46517857142857144,0.0717014875461209,137
0.027767753601074217,0.0014035400766793974,0.0031994342803955077,0.000453184454727307,8,0.1,poly,scale,1.0,3.0,"{'selector__k': 8, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.45535714285714285,0.4732142857142857,0.4642857142857143,0.5446428571428571,0.33035714285714285,0.4732142857142857,0.5267857142857143,0.4732142857142857,0.3482142857142857,0.5446428571428571,0.4633928571428571,0.06967146848178359,138
0.025343704223632812,0.004363273968166143,0.0041833162307739254,0.004010245120021985,6,0.1,poly,scale,1.0,3.0,"{'selector__k': 6, 'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.48214285714285715,0.5089285714285714,0.44642857142857145,0.5089285714285714,0.2857142857142857,0.5446428571428571,0.5089285714285714,0.4642857142857143,0.35714285714285715,0.49107142857142855,0.45982142857142855,0.07547151949644341,139
0.02814791202545166,0.0070825044849344996,0.005073380470275879,0.0055511975328423795,8,1.0,poly,scale,1.0,2.0,"{'selector__k': 8, 'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.44642857142857145,0.44642857142857145,0.48214285714285715,0.49107142857142855,0.3482142857142857,0.44642857142857145,0.5535714285714286,0.45535714285714285,0.36607142857142855,0.5446428571428571,0.4580357142857142,0.06263378538319851,140
