subject,from_size,to_size,child_rank,n_features,quick_accuracy,quick_std,features
hilmi,14,13,35,13,0.5454545454545454,0.26504326794751365,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,36,13,0.5454545454545454,0.26504326794751365,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,37,13,0.5454545454545454,0.26504326794751365,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,38,13,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,14,13,39,13,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,14,13,40,13,0.5454545454545454,0.3127237490992469,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,41,13,0.5454545454545454,0.3256694736394648,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,42,13,0.5454545454545454,0.3256694736394648,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,43,13,0.5454545454545454,0.3256694736394648,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,44,13,0.5454545454545454,0.3256694736394648,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,45,13,0.5454545454545454,0.38569460791993504,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,46,13,0.5340909090909092,0.30463589792247125,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, dfa"
hilmi,14,13,47,13,0.5340909090909092,0.30463589792247125,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,14,13,48,13,0.5340909090909092,0.33065383095144235,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,49,13,0.5340909090909092,0.33065383095144235,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,50,13,0.5340909090909092,0.3409090909090909,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,14,13,51,13,0.5340909090909092,0.3409090909090909,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,14,13,52,13,0.5340909090909092,0.39691475446756774,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,53,13,0.5340909090909092,0.39691475446756774,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,54,13,0.5340909090909091,0.26859239244296723,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,55,13,0.5340909090909091,0.26859239244296723,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,56,13,0.5340909090909091,0.28112083811029503,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,14,13,57,13,0.5340909090909091,0.32434507013041886,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,58,13,0.5340909090909091,0.35476877193842715,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,14,13,59,13,0.5340909090909091,0.35476877193842715,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio"
hilmi,14,13,60,13,0.5227272727272727,0.3370999312316211,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,61,13,0.5227272727272727,0.3370999312316211,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
hilmi,14,13,62,13,0.5,0.06428243465332246,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,63,13,0.5,0.37113480951260275,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, dfa"
hilmi,14,13,64,13,0.5,0.39101478486557395,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
hilmi,14,13,65,13,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,66,13,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,67,13,0.4772727272727273,0.04545454545454544,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,14,13,68,13,0.4772727272727273,0.04545454545454544,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,14,13,69,13,0.4772727272727273,0.04545454545454544,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,1,12,0.5909090909090908,0.28986555257134833,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,2,12,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,3,12,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,4,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,5,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,6,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,7,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,8,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1_sd2_ratio, dfa"
hilmi,13,12,9,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,10,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,11,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,12,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,13,12,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,14,12,0.5681818181818182,0.23618874648666505,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,15,12,0.5681818181818182,0.23618874648666505,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,16,12,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,17,12,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,18,12,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,19,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,20,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,21,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,22,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,23,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,24,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,25,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,26,12,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,27,12,0.5681818181818181,0.3664662612862977,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,28,12,0.5681818181818181,0.3664662612862977,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,29,12,0.5681818181818181,0.4040088371507086,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,30,12,0.5681818181818181,0.4040088371507086,"nn_count, nn_mean, nn_min, sdnn, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,31,12,0.5568181818181819,0.28597857709358904,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,32,12,0.5568181818181819,0.28597857709358904,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,33,12,0.5568181818181819,0.28597857709358904,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,34,12,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,13,12,35,12,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,36,12,0.5568181818181819,0.30236669762841073,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,37,12,0.5568181818181819,0.30236669762841073,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,38,12,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,13,12,39,12,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio"
hilmi,13,12,40,12,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio"
hilmi,13,12,41,12,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,13,12,42,12,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,13,12,43,12,0.5454545454545454,0.30151134457776363,"nn_count, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,44,12,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, dfa"
hilmi,13,12,45,12,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, dfa"
hilmi,13,12,46,12,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,13,12,47,12,0.5454545454545454,0.30151134457776363,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,13,12,48,12,0.5454545454545454,0.31709772024933863,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,49,12,0.5454545454545454,0.39972442297796723,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,50,12,0.5340909090909091,0.35476877193842715,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
hilmi,13,12,51,12,0.5340909090909091,0.35476877193842715,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, dfa"
hilmi,13,12,52,12,0.5340909090909091,0.41721726706104134,"nn_count, nn_mean, nn_min, sdsd, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,53,12,0.5227272727272727,0.18741389207353001,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,54,12,0.5227272727272727,0.18741389207353001,"nn_count, nn_mean, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,55,12,0.5227272727272727,0.26111648393354675,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,56,12,0.5227272727272727,0.26111648393354675,"nn_count, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,57,12,0.5227272727272727,0.27398698969735036,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,58,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,59,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,60,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,61,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,13,12,62,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,13,12,63,12,0.48863636363636365,0.05719571541871778,"nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,1,11,0.5909090909090909,0.27524094128159016,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,2,11,0.5909090909090908,0.28986555257134833,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,3,11,0.5909090909090908,0.28986555257134833,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
hilmi,12,11,4,11,0.5909090909090908,0.28986555257134833,"nn_count, nn_mean, nn_min, sdnn, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,5,11,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,6,11,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,7,11,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,8,11,0.5795454545454546,0.2238376773135478,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,9,11,0.5795454545454546,0.25813219753637606,"nn_count, nn_mean, sdnn, sdsd, pnn20, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,10,11,0.5795454545454546,0.28356011018504396,"nn_count, nn_mean, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,11,11,0.5795454545454546,0.2931142745780773,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1_sd2_ratio, dfa"
hilmi,12,11,12,11,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,13,11,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,14,11,0.5681818181818181,0.29806538746827277,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,15,11,0.5681818181818181,0.3026512781126997,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,16,11,0.5681818181818181,0.3026512781126997,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,17,11,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,18,11,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,19,11,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,20,11,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,21,11,0.5681818181818181,0.30716871110171656,"nn_count, nn_mean, nn_min, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,22,11,0.5681818181818181,0.3203390077555451,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,23,11,0.5681818181818181,0.3203390077555451,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,24,11,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, dfa"
hilmi,12,11,25,11,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,26,11,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, dfa"
hilmi,12,11,27,11,0.5568181818181819,0.28597857709358904,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,28,11,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdsd, pnn20, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,29,11,0.5568181818181819,0.32221470178995054,"nn_count, nn_mean, nn_min, sdsd, pnn20, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,30,11,0.5568181818181819,0.40719256516292995,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,31,11,0.5568181818181818,0.25,"nn_count, nn_mean, sdsd, pnn20, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,32,11,0.5568181818181818,0.4071925651629299,"nn_count, nn_mean, nn_min, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,33,11,0.5454545454545454,0.27019021969889406,"nn_count, nn_mean, sdnn, sdsd, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
hilmi,12,11,34,11,0.5454545454545454,0.30151134457776363,"nn_count, nn_min, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,35,11,0.5454545454545454,0.30151134457776363,"nn_count, nn_min, sdsd, pnn20, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
hilmi,12,11,36,11,0.5454545454545454,0.30151134457776363,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
