subject,stage_size,candidate_rank,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__kernel,param_svm__gamma,param_svm__coef0,param_svm__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
hilmi,4,1,0.004989027976989746,0.0006135619216500986,0.0022135376930236816,0.00021129828077773592,10.0,sigmoid,0.1,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.18181818181818182,0.5,0.6363636363636364,1.0,0.5795454545454546,0.293481172048749,45
hilmi,4,1,0.0049661993980407715,0.000554986330841647,0.00241774320602417,0.0008589728966058252,10.0,sigmoid,scale,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.13636363636363635,0.13636363636363635,0.5,1.0,0.4431818181818182,0.35410082842915647,74
hilmi,4,1,0.004741191864013672,0.0006705527517528804,0.002105116844177246,0.0008170922724404069,10.0,sigmoid,0.01,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",0.6818181818181818,0.45454545454545453,0.8181818181818182,0.5909090909090909,0.6363636363636364,0.13252163397375685,25
hilmi,4,1,0.004174709320068359,0.0004053970204794518,0.0019508004188537598,0.000687604108691423,10.0,sigmoid,0.1,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",0.6818181818181818,0.2727272727272727,0.5454545454545454,1.0,0.625,0.26185724140461164,27
irsyad,4,1,0.006259322166442871,0.001925992537895305,0.002769172191619873,0.0005638192198155757,0.01,linear,,,,"{'svm__C': 0.01, 'svm__kernel': 'linear'}",1.0,1.0,0.7727272727272727,0.9545454545454546,0.9318181818181818,0.09370694603676503,33
irsyad,4,1,0.0053977370262146,0.001347454079989913,0.0028945207595825195,0.0005531123354416118,0.1,linear,,,,"{'svm__C': 0.1, 'svm__kernel': 'linear'}",1.0,1.0,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.005161702632904053,0.001078539502044154,0.0021460652351379395,0.0007503667034082013,1.0,linear,,,,"{'svm__C': 1, 'svm__kernel': 'linear'}",1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,0.019682395540555404,2
irsyad,4,1,0.004242837429046631,0.0005295613534239855,0.0038350820541381836,0.0010513727005416723,10.0,linear,,,,"{'svm__C': 10, 'svm__kernel': 'linear'}",1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,0.019682395540555404,2
irsyad,4,1,0.005379676818847656,0.0007096499069403196,0.0030289888381958008,0.0009494486636352388,100.0,linear,,,,"{'svm__C': 100, 'svm__kernel': 'linear'}",1.0,0.9545454545454546,1.0,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.00705331563949585,0.0015321216747543843,0.0027799606323242188,0.0010590307321101133,0.1,rbf,scale,,,"{'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",1.0,0.8636363636363636,0.6363636363636364,0.9090909090909091,0.8522727272727273,0.13397529684717724,54
irsyad,4,1,0.005010366439819336,0.00035909779776821836,0.002520620822906494,0.00034802797864158936,0.1,rbf,0.01,,,"{'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.005280137062072754,0.0008299951129583457,0.0030044913291931152,3.4770511427009678e-06,0.1,rbf,0.1,,,"{'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.6818181818181818,0.9545454545454546,0.8977272727272727,0.1260288239364707,48
irsyad,4,1,0.005391836166381836,0.0004072948277324024,0.003256082534790039,0.0005590301298940527,0.1,rbf,1,,,"{'svm__C': 0.1, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",1.0,0.5,0.5454545454545454,0.5454545454545454,0.6477272727272727,0.20422955404103896,67
irsyad,4,1,0.004689812660217285,0.00047660993586275433,0.0022605061531066895,0.0002523758004657672,1.0,rbf,scale,,,"{'svm__C': 1, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",1.0,1.0,0.7727272727272727,0.8636363636363636,0.9090909090909091,0.09642365197998376,47
irsyad,4,1,0.0040555596351623535,0.0011972817547536887,0.0029379725456237793,0.0002694381207906477,1.0,rbf,0.01,,,"{'svm__C': 1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",1.0,1.0,0.7727272727272727,0.9545454545454546,0.9318181818181818,0.09370694603676503,33
irsyad,4,1,0.004235744476318359,0.0010725095812201464,0.002252042293548584,0.0010853718538976055,1.0,rbf,0.1,,,"{'svm__C': 1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",1.0,1.0,0.9090909090909091,0.9545454545454546,0.9659090909090909,0.03768891807222046,18
irsyad,4,1,0.003564596176147461,0.0008673654309063402,0.0020655393600463867,0.0005815095249103713,1.0,rbf,1,,,"{'svm__C': 1, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.75,0.2070553086169159,59
irsyad,4,1,0.0029421448707580566,0.0009356862872256151,0.004625380039215088,0.0018566688248751434,10.0,rbf,scale,,,"{'svm__C': 10, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.6363636363636364,0.9545454545454546,0.8863636363636364,0.1455255508507466,50
irsyad,4,1,0.005482316017150879,0.0016562387550404462,0.002848386764526367,0.00230982905798947,10.0,rbf,0.01,,,"{'svm__C': 10, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.03214121732666126,20
irsyad,4,1,0.0042923688888549805,0.002890412578914901,0.0037754178047180176,0.0025250231091423626,10.0,rbf,0.1,,,"{'svm__C': 10, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",1.0,1.0,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.004217088222503662,0.0008540896677936569,0.0017665624618530273,0.0008349186056237388,10.0,rbf,1,,,"{'svm__C': 10, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.75,0.2070553086169159,59
irsyad,4,1,0.0035431981086730957,0.001481041872261148,0.0014992952346801758,0.0004988912470735295,100.0,rbf,scale,,,"{'svm__C': 100, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.5909090909090909,0.9545454545454546,0.875,0.16506635279924942,53
irsyad,4,1,0.00400620698928833,0.00122496360817736,0.0017598271369934082,0.0005609136036826873,100.0,rbf,0.01,,,"{'svm__C': 100, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,0.019682395540555404,2
irsyad,4,1,0.004140496253967285,0.0006395599048790873,0.0017594099044799805,0.0008337655286169844,100.0,rbf,0.1,,,"{'svm__C': 100, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",1.0,0.9545454545454546,0.6363636363636364,0.9545454545454546,0.8863636363636364,0.1455255508507466,50
irsyad,4,1,0.004885315895080566,0.0008870567015173371,0.00263899564743042,0.0005561460593269894,100.0,rbf,1,,,"{'svm__C': 100, 'svm__gamma': 1, 'svm__kernel': 'rbf'}",1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.75,0.2070553086169159,59
irsyad,4,1,0.004984438419342041,0.0012562821574972995,0.0022959113121032715,0.00047741543082515086,0.1,poly,scale,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.8636363636363636,0.6818181818181818,0.5,0.5,0.6363636363636364,0.15075567228888181,68
irsyad,4,1,0.004674017429351807,0.000420388289065277,0.001977682113647461,4.437116444216352e-05,0.1,poly,0.01,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.5909090909090909,0.5,0.5,0.625,0.16816646121532658,69
irsyad,4,1,0.004266262054443359,0.0008318962682176323,0.0021326541900634766,0.0011345963558007095,0.1,poly,0.1,0.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.9090909090909091,0.5909090909090909,0.5,0.5,0.625,0.16816646121532658,69
irsyad,4,1,0.0043942928314208984,0.0011281019268337546,0.002411067485809326,0.0003951275072648123,0.1,poly,scale,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.9090909090909091,0.9545454545454546,0.9090909090909091,0.5454545454545454,0.8295454545454546,0.16506635279924944,55
irsyad,4,1,0.004264891147613525,0.0007422241938878354,0.0028868913650512695,0.00020810640565936252,0.1,poly,0.01,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.7272727272727273,0.8636363636363636,0.5,0.75,0.1590909090909091,59
irsyad,4,1,0.0046389102935791016,0.0008357301896401257,0.002221047878265381,0.0008483163113064743,0.1,poly,0.1,0.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.9090909090909091,0.7272727272727273,0.8636363636363636,0.5,0.75,0.1590909090909091,59
irsyad,4,1,0.004598557949066162,0.000901348799172944,0.002890288829803467,0.0007301624040006821,0.1,poly,scale,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,0.0,1
irsyad,4,1,0.005221307277679443,0.0010934296014178657,0.0017604827880859375,0.0004391688995031292,0.1,poly,0.01,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.0040929317474365234,0.0006978591635677246,0.0016377568244934082,0.000410177750591092,0.1,poly,0.1,1.0,2.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,1.0,0.8181818181818182,0.9545454545454546,0.9431818181818182,0.07451634686706816,23
irsyad,4,1,0.0046416521072387695,0.0010729611752867117,0.002766728401184082,0.0007478774798365418,0.1,poly,scale,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",1.0,1.0,1.0,0.9090909090909091,0.9772727272727273,0.03936479108111086,8
irsyad,4,1,0.004016280174255371,0.0007957885478626593,0.002888619899749756,0.00020836981624541216,0.1,poly,0.01,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.004019021987915039,0.0006251007332634226,0.002638876438140869,0.0004144242799237769,0.1,poly,0.1,1.0,3.0,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,1.0,0.9090909090909091,0.9545454545454546,0.9659090909090909,0.03768891807222046,18
irsyad,4,1,0.005537569522857666,0.0009912776972568053,0.0025056004524230957,0.0005070289173940241,1.0,poly,scale,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.9090909090909091,0.8636363636363636,0.45454545454545453,0.2727272727272727,0.625,0.2696320572205607,69
irsyad,4,1,0.004512786865234375,0.0012718101045655016,0.0026450157165527344,0.0006570244840078188,1.0,poly,0.01,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.5909090909090909,0.5,0.5,0.625,0.16816646121532658,69
irsyad,4,1,0.006055474281311035,8.038781898165177e-05,0.0026376843452453613,0.0007412072685295317,1.0,poly,0.1,0.0,2.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.8636363636363636,0.8636363636363636,0.45454545454545453,0.5,0.6704545454545454,0.19384911487763615,66
irsyad,4,1,0.005559682846069336,0.0018569456983948583,0.0030240416526794434,6.2613253745164474e-06,1.0,poly,scale,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.9545454545454546,1.0,0.9545454545454546,0.8181818181818182,0.9318181818181819,0.06818181818181818,27
irsyad,4,1,0.00529026985168457,0.0008287028720278388,0.0030017495155334473,0.0007077301286785719,1.0,poly,0.01,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.7272727272727273,0.8636363636363636,0.5,0.75,0.1590909090909091,59
irsyad,4,1,0.005265474319458008,0.0010929419077644067,0.003054022789001465,0.001314738825830337,1.0,poly,0.1,0.0,3.0,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.9090909090909091,0.9545454545454546,0.8636363636363636,0.5454545454545454,0.8181818181818182,0.16070608663330627,56
irsyad,4,1,0.005029857158660889,0.0008652445657600083,0.0035517215728759766,0.0011393729921712504,1.0,poly,scale,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",1.0,0.9545454545454546,1.0,1.0,0.9886363636363636,0.019682395540555408,2
irsyad,4,1,0.005154550075531006,0.001649055641207673,0.002676725387573242,0.0004579363375601941,1.0,poly,0.01,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,1.0,0.8181818181818182,0.9545454545454546,0.9431818181818182,0.07451634686706816,23
irsyad,4,1,0.004688262939453125,0.0004661306695385879,0.002381265163421631,0.00041653003052772057,1.0,poly,0.1,1.0,2.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,0.9545454545454546,1.0,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.0029908418655395508,0.0007849688587753881,0.0013815760612487793,0.0004278860110525213,1.0,poly,scale,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",1.0,0.8636363636363636,0.8636363636363636,1.0,0.9318181818181819,0.06818181818181818,27
irsyad,4,1,0.006870090961456299,0.0008513209265228121,0.004074990749359131,0.0018421606907169014,1.0,poly,0.01,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,1.0,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.055670221426890404,20
irsyad,4,1,0.0035161375999450684,0.0007966287653291161,0.0015985369682312012,0.0012515237821024573,1.0,poly,0.1,1.0,3.0,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,0.019682395540555404,2
irsyad,4,1,0.005787014961242676,0.0008297464699013837,0.0033092498779296875,0.0008877675628222111,10.0,poly,scale,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.8181818181818182,0.8181818181818182,0.45454545454545453,0.22727272727272727,0.5795454545454545,0.25180136143364024,75
irsyad,4,1,0.0048937201499938965,0.002340887891941731,0.003613293170928955,0.001416950252971056,10.0,poly,0.01,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.5909090909090909,0.5,0.5,0.625,0.16816646121532658,69
irsyad,4,1,0.006209909915924072,0.001875655246548216,0.0046422481536865234,0.0009563316040768349,10.0,poly,0.1,0.0,2.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.9090909090909091,0.8636363636363636,0.45454545454545453,0.2727272727272727,0.625,0.2696320572205607,69
irsyad,4,1,0.005362570285797119,0.0008516710175498405,0.0023549795150756836,0.0004466694769331535,10.0,poly,scale,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.9090909090909091,1.0,0.6818181818181818,1.0,0.8977272727272727,0.1300627629802227,48
irsyad,4,1,0.0064688920974731445,0.0017755096296674267,0.0030053257942199707,0.0010065792177635846,10.0,poly,0.01,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.9090909090909091,0.7272727272727273,0.8636363636363636,0.5,0.75,0.1590909090909091,59
irsyad,4,1,0.005679666996002197,0.0012593930418186175,0.0030059814453125,0.0019403075029679165,10.0,poly,0.1,0.0,3.0,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.9090909090909091,1.0,0.9545454545454546,0.8181818181818182,0.9204545454545455,0.06722817935340471,37
irsyad,4,1,0.0062760114669799805,0.0021640239769590564,0.0039004087448120117,0.0017852264401152613,10.0,poly,scale,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",1.0,1.0,0.7272727272727273,1.0,0.9318181818181819,0.11809437324333252,27
irsyad,4,1,0.006676316261291504,0.0019230969210989842,0.0031474828720092773,0.0008251830369847527,10.0,poly,0.01,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,0.9545454545454546,0.9545454545454546,0.8636363636363636,0.9431818181818182,0.04953294254023493,23
irsyad,4,1,0.005750060081481934,0.00043215570722515017,0.0029101967811584473,0.0008205387191409759,10.0,poly,0.1,1.0,2.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 2, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,0.019682395540555404,2
irsyad,4,1,0.006045043468475342,0.0009234287887034927,0.002399444580078125,0.00020737489849705803,10.0,poly,scale,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.9545454545454546,0.9545454545454546,0.6818181818181818,0.9545454545454546,0.8863636363636364,0.11809437324333258,50
irsyad,4,1,0.006521403789520264,0.0011250805815035082,0.002759873867034912,0.0005529663023098854,10.0,poly,0.01,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",1.0,0.9545454545454546,1.0,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.004666805267333984,0.0005405959769779957,0.0041539669036865234,0.0012546540153863808,10.0,poly,0.1,1.0,3.0,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__degree': 3, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",1.0,1.0,0.9090909090909091,1.0,0.9772727272727273,0.039364791081110864,8
irsyad,4,1,0.006262063980102539,0.0008340474003285383,0.0031555891036987305,0.0008264211919601876,0.1,sigmoid,scale,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",1.0,1.0,0.8181818181818182,0.9545454545454546,0.9431818181818182,0.07451634686706816,23
irsyad,4,1,0.0066204071044921875,0.0005635942897898854,0.004450201988220215,0.0015017416972090956,0.1,sigmoid,0.01,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.006045937538146973,0.001289643433501588,0.003644585609436035,0.0017188316618935644,0.1,sigmoid,0.1,0.0,,"{'svm__C': 0.1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,0.7727272727272727,0.9545454545454546,0.9204545454545455,0.08728574713487056,37
irsyad,4,1,0.00658416748046875,0.00035962133331204557,0.0040114521980285645,0.0015354001778121497,0.1,sigmoid,scale,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",1.0,1.0,0.7727272727272727,0.9090909090909091,0.9204545454545454,0.09301537240764149,40
irsyad,4,1,0.00723797082901001,0.0006063021118727937,0.004521369934082031,0.0006071983176151125,0.1,sigmoid,0.01,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.006953597068786621,0.0010042006231334483,0.0023967623710632324,0.0006574959673182194,0.1,sigmoid,0.1,1.0,,"{'svm__C': 0.1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,0.8181818181818182,0.9090909090909091,0.9204545454545455,0.06722817935340471,37
irsyad,4,1,0.006484866142272949,0.0003556894579318926,0.002663910388946533,0.0006634185869512593,1.0,sigmoid,scale,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",1.0,1.0,0.9545454545454546,0.7727272727272727,0.9318181818181819,0.09370694603676502,27
irsyad,4,1,0.007027864456176758,0.0015037414553551816,0.004449129104614258,0.0007115315798056407,1.0,sigmoid,0.01,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,1.0,0.7727272727272727,0.9545454545454546,0.9318181818181818,0.09370694603676503,33
irsyad,4,1,0.00756525993347168,0.0016187961642871503,0.003563404083251953,0.00044178805091070315,1.0,sigmoid,0.1,0.0,,"{'svm__C': 1, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,1.0,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.007042407989501953,0.0009334129239618131,0.004133045673370361,0.000540853016355797,1.0,sigmoid,scale,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.7727272727272727,0.9090909090909091,0.8181818181818182,0.7727272727272727,0.8181818181818181,0.05567022142689041,57
irsyad,4,1,0.006755352020263672,0.0011550201536976467,0.0038465261459350586,0.0014015152671128992,1.0,sigmoid,0.01,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9090909090909092,0.08503766788122595,41
irsyad,4,1,0.004979252815246582,0.00045487870334784213,0.003066420555114746,0.0007094466324400592,1.0,sigmoid,0.1,1.0,,"{'svm__C': 1, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,1.0,0.7727272727272727,0.9545454545454546,0.9318181818181818,0.09370694603676503,33
irsyad,4,1,0.005397140979766846,0.000895461023060856,0.002890646457672119,0.0005576271727077056,10.0,sigmoid,scale,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",1.0,0.8181818181818182,1.0,0.9090909090909091,0.9318181818181819,0.0753778361444409,27
irsyad,4,1,0.004632711410522461,0.0004126782839889217,0.002630174160003662,0.0004126539501635903,10.0,sigmoid,0.01,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,1.0,0.9545454545454546,0.9545454545454546,0.9772727272727273,0.022727272727272707,8
irsyad,4,1,0.004134237766265869,0.0007388614726323264,0.0013790726661682129,0.0004158256987380685,10.0,sigmoid,0.1,0.0,,"{'svm__C': 10, 'svm__coef0': 0.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,1.0,1.0,0.9090909090909091,0.9772727272727273,0.03936479108111086,8
irsyad,4,1,0.0031208395957946777,0.0007387531996127166,0.001869797706604004,0.0005401251094221569,10.0,sigmoid,scale,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.6818181818181818,0.8636363636363636,1.0,0.7272727272727273,0.8181818181818181,0.12448239943299232,57
irsyad,4,1,0.002997875213623047,0.0003435082646358716,0.0016306638717651367,0.000817663225673946,10.0,sigmoid,0.01,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'sigmoid'}",1.0,1.0,0.8636363636363636,0.9545454545454546,0.9545454545454546,0.055670221426890404,20
irsyad,4,1,0.004321098327636719,0.0004709293541253245,0.0016544461250305176,0.0003842181192388713,10.0,sigmoid,0.1,1.0,,"{'svm__C': 10, 'svm__coef0': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'sigmoid'}",1.0,0.9545454545454546,1.0,0.7727272727272727,0.9318181818181819,0.09370694603676502,27
jovita,4,1,0.003092944622039795,0.0008904392504127158,0.0022091269493103027,0.0008022360127080315,0.01,linear,,,,"{'svm__C': 0.01, 'svm__kernel': 'linear'}",0.22727272727272727,0.5454545454545454,0.5454545454545454,0.5,0.45454545454545453,0.13252163397375682,56
jovita,4,1,0.004246413707733154,0.0008687086002325465,0.0016736388206481934,0.00019797949020755018,0.1,linear,,,,"{'svm__C': 0.1, 'svm__kernel': 'linear'}",0.36363636363636365,0.9090909090909091,0.9545454545454546,0.5909090909090909,0.7045454545454546,0.24159422301669659,3
jovita,4,1,0.003460407257080078,0.00021871419026045535,0.0017225146293640137,0.00018271929024249117,1.0,linear,,,,"{'svm__C': 1, 'svm__kernel': 'linear'}",0.45454545454545453,0.6818181818181818,0.9545454545454546,0.9090909090909091,0.75,0.19943100880436643,2
jovita,4,1,0.00428539514541626,0.0001622725589398811,0.002259492874145508,0.0002656241923092692,10.0,linear,,,,"{'svm__C': 10, 'svm__kernel': 'linear'}",0.45454545454545453,0.6363636363636364,0.9545454545454546,0.6363636363636364,0.6704545454545454,0.18003385815630524,5
