combination_name,kernel,kernel_params,features,n_features,subject,sample_idx,true_label,predicted_label,correct,subject_accuracy
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,58,truth,lie,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,59,truth,lie,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,60,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,61,truth,lie,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,62,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,63,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,64,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,65,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,66,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,67,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,68,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,69,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,70,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,71,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,72,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,73,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,74,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,75,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,76,lie,truth,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,77,truth,lie,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,78,truth,lie,False,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,79,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,80,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,81,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,82,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,83,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,84,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,85,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,86,truth,truth,True,0.625
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,rizqi,87,truth,truth,True,0.625
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,0,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,1,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,2,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,3,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,4,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,5,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,6,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,7,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,8,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,9,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,10,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,11,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,12,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,13,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,14,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,15,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,16,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,17,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,18,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,19,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,20,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,21,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,22,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,23,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,24,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,25,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,26,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,27,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,28,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,29,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,30,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,31,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,32,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,33,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,34,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,35,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,36,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,37,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,38,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,39,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,40,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,41,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,42,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,43,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,44,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,45,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,46,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,47,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,48,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,49,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,50,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,51,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,52,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,53,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,54,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,55,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,56,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,57,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,58,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,59,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,60,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,61,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,62,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,63,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,64,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,65,truth,truth,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,66,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,67,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,68,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,69,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,70,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,71,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,72,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,73,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,74,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,75,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,76,lie,lie,True,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,77,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,78,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,79,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,80,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,81,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,82,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,83,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,84,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,85,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,86,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,bayu,87,truth,lie,False,0.7727272727272727
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,0,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,1,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,2,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,3,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,4,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,5,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,6,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,7,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,8,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,9,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,10,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,11,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,12,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,13,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,14,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,15,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,16,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,17,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,18,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,19,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,20,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,21,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,22,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,23,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,24,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,25,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,26,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,27,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,28,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,29,lie,truth,False,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,30,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,31,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,32,lie,lie,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,33,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,34,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,35,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,36,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,37,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,38,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,39,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,40,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,41,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,42,truth,truth,True,0.6363636363636364
best_4feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_min, pnn20, lf_power, hf_norm",4,desta,43,truth,truth,True,0.6363636363636364
